"Periodo(MMM DD, AAAA)";"Unidad de Valor Real (UVR)";"Archivo"
"2016/10/18";242,5689;"UVR_Unidad de valor real"
"2016/10/19";242,5649;"UVR_Unidad de valor real"
"2016/10/20";242,561;"UVR_Unidad de valor real"
"2016/10/21";242,5571;"UVR_Unidad de valor real"
"2016/10/22";242,5532;"UVR_Unidad de valor real"
"2016/10/23";242,5493;"UVR_Unidad de valor real"
"2016/10/24";242,5454;"UVR_Unidad de valor real"
"2016/10/25";242,5415;"UVR_Unidad de valor real"
"2016/10/26";242,5376;"UVR_Unidad de valor real"
"2016/10/27";242,5336;"UVR_Unidad de valor real"
"2016/10/28";242,5297;"UVR_Unidad de valor real"
"2016/10/29";242,5258;"UVR_Unidad de valor real"
"2016/10/30";242,5219;"UVR_Unidad de valor real"
"2016/10/31";242,518;"UVR_Unidad de valor real"
"2016/11/01";242,5141;"UVR_Unidad de valor real"
"2016/11/02";242,5102;"UVR_Unidad de valor real"
"2016/11/03";242,5063;"UVR_Unidad de valor real"
"2016/11/04";242,5023;"UVR_Unidad de valor real"
"2016/11/05";242,4984;"UVR_Unidad de valor real"
"2016/11/06";242,4945;"UVR_Unidad de valor real"
"2016/11/07";242,4906;"UVR_Unidad de valor real"
"2016/11/08";242,4867;"UVR_Unidad de valor real"
"2016/11/09";242,4828;"UVR_Unidad de valor real"
"2016/11/10";242,4789;"UVR_Unidad de valor real"
"2016/11/11";242,475;"UVR_Unidad de valor real"
"2016/11/12";242,471;"UVR_Unidad de valor real"
"2016/11/13";242,4671;"UVR_Unidad de valor real"
"2016/11/14";242,4632;"UVR_Unidad de valor real"
"2016/11/15";242,4593;"UVR_Unidad de valor real"
"2016/11/16";242,4544;"UVR_Unidad de valor real"
"2016/11/17";242,4496;"UVR_Unidad de valor real"
"2016/11/18";242,4447;"UVR_Unidad de valor real"
"2016/11/19";242,4399;"UVR_Unidad de valor real"
"2016/11/20";242,435;"UVR_Unidad de valor real"
"2016/11/21";242,4302;"UVR_Unidad de valor real"
"2016/11/22";242,4253;"UVR_Unidad de valor real"
"2016/11/23";242,4205;"UVR_Unidad de valor real"
"2016/11/24";242,4156;"UVR_Unidad de valor real"
"2016/11/25";242,4108;"UVR_Unidad de valor real"
"2016/11/26";242,4059;"UVR_Unidad de valor real"
"2016/11/27";242,4011;"UVR_Unidad de valor real"
"2016/11/28";242,3962;"UVR_Unidad de valor real"
"2016/11/29";242,3914;"UVR_Unidad de valor real"
"2016/11/30";242,3866;"UVR_Unidad de valor real"
"2016/12/01";242,3817;"UVR_Unidad de valor real"
"2016/12/02";242,3769;"UVR_Unidad de valor real"
"2016/12/03";242,372;"UVR_Unidad de valor real"
"2016/12/04";242,3672;"UVR_Unidad de valor real"
"2016/12/05";242,3623;"UVR_Unidad de valor real"
"2016/12/06";242,3575;"UVR_Unidad de valor real"
"2016/12/07";242,3526;"UVR_Unidad de valor real"
"2016/12/08";242,3478;"UVR_Unidad de valor real"
"2016/12/09";242,3429;"UVR_Unidad de valor real"
"2016/12/10";242,3381;"UVR_Unidad de valor real"
"2016/12/11";242,3332;"UVR_Unidad de valor real"
"2016/12/12";242,3284;"UVR_Unidad de valor real"
"2016/12/13";242,3235;"UVR_Unidad de valor real"
"2016/12/14";242,3187;"UVR_Unidad de valor real"
"2016/12/15";242,3138;"UVR_Unidad de valor real"
"2016/12/16";242,3224;"UVR_Unidad de valor real"
"2016/12/17";242,331;"UVR_Unidad de valor real"
"2016/12/18";242,3396;"UVR_Unidad de valor real"
"2016/12/19";242,3482;"UVR_Unidad de valor real"
"2016/12/20";242,3568;"UVR_Unidad de valor real"
"2016/12/21";242,3654;"UVR_Unidad de valor real"
"2016/12/22";242,374;"UVR_Unidad de valor real"
"2016/12/23";242,3826;"UVR_Unidad de valor real"
"2016/12/24";242,3912;"UVR_Unidad de valor real"
"2016/12/25";242,3998;"UVR_Unidad de valor real"
"2016/12/26";242,4083;"UVR_Unidad de valor real"
"2016/12/27";242,4169;"UVR_Unidad de valor real"
"2016/12/28";242,4255;"UVR_Unidad de valor real"
"2016/12/29";242,4341;"UVR_Unidad de valor real"
"2016/12/30";242,4427;"UVR_Unidad de valor real"
"2016/12/31";242,4513;"UVR_Unidad de valor real"
"2017/01/01";242,4599;"UVR_Unidad de valor real"
"2017/01/02";242,4685;"UVR_Unidad de valor real"
"2017/01/03";242,4771;"UVR_Unidad de valor real"
"2017/01/04";242,4857;"UVR_Unidad de valor real"
"2017/01/05";242,4943;"UVR_Unidad de valor real"
"2017/01/06";242,5029;"UVR_Unidad de valor real"
"2017/01/07";242,5115;"UVR_Unidad de valor real"
"2017/01/08";242,5201;"UVR_Unidad de valor real"
"2017/01/09";242,5287;"UVR_Unidad de valor real"
"2017/01/10";242,5373;"UVR_Unidad de valor real"
"2017/01/11";242,5459;"UVR_Unidad de valor real"
"2017/01/12";242,5545;"UVR_Unidad de valor real"
"2017/01/13";242,5631;"UVR_Unidad de valor real"
"2017/01/14";242,5717;"UVR_Unidad de valor real"
"2017/01/15";242,5803;"UVR_Unidad de valor real"
"2017/01/16";242,6131;"UVR_Unidad de valor real"
"2017/01/17";242,6459;"UVR_Unidad de valor real"
"2017/01/18";242,6787;"UVR_Unidad de valor real"
"2017/01/19";242,7115;"UVR_Unidad de valor real"
"2017/01/20";242,7443;"UVR_Unidad de valor real"
"2017/01/21";242,7772;"UVR_Unidad de valor real"
"2017/01/22";242,81;"UVR_Unidad de valor real"
"2017/01/23";242,8428;"UVR_Unidad de valor real"
"2017/01/24";242,8757;"UVR_Unidad de valor real"
"2017/01/25";242,9085;"UVR_Unidad de valor real"
"2017/01/26";242,9413;"UVR_Unidad de valor real"
"2017/01/27";242,9742;"UVR_Unidad de valor real"
"2017/01/28";243,007;"UVR_Unidad de valor real"
"2017/01/29";243,0399;"UVR_Unidad de valor real"
"2017/01/30";243,0728;"UVR_Unidad de valor real"
"2017/01/31";243,1056;"UVR_Unidad de valor real"
"2017/02/01";243,1385;"UVR_Unidad de valor real"
"2017/02/02";243,1714;"UVR_Unidad de valor real"
"2017/02/03";243,2042;"UVR_Unidad de valor real"
"2017/02/04";243,2371;"UVR_Unidad de valor real"
"2017/02/05";243,27;"UVR_Unidad de valor real"
"2017/02/06";243,3029;"UVR_Unidad de valor real"
"2017/02/07";243,3358;"UVR_Unidad de valor real"
"2017/02/08";243,3687;"UVR_Unidad de valor real"
"2017/02/09";243,4016;"UVR_Unidad de valor real"
"2017/02/10";243,4345;"UVR_Unidad de valor real"
"2017/02/11";243,4674;"UVR_Unidad de valor real"
"2017/02/12";243,5004;"UVR_Unidad de valor real"
"2017/02/13";243,5333;"UVR_Unidad de valor real"
"2017/02/14";243,5662;"UVR_Unidad de valor real"
"2017/02/15";243,5991;"UVR_Unidad de valor real"
"2017/02/16";243,6874;"UVR_Unidad de valor real"
"2017/02/17";243,7757;"UVR_Unidad de valor real"
"2017/02/18";243,8641;"UVR_Unidad de valor real"
"2017/02/19";243,9525;"UVR_Unidad de valor real"
"2017/02/20";244,041;"UVR_Unidad de valor real"
"2017/02/21";244,1294;"UVR_Unidad de valor real"
"2017/02/22";244,2179;"UVR_Unidad de valor real"
"2017/02/23";244,3064;"UVR_Unidad de valor real"
"2017/02/24";244,395;"UVR_Unidad de valor real"
"2017/02/25";244,4836;"UVR_Unidad de valor real"
"2017/02/26";244,5722;"UVR_Unidad de valor real"
"2017/02/27";244,6609;"UVR_Unidad de valor real"
"2017/02/28";244,7496;"UVR_Unidad de valor real"
"2017/03/01";244,8383;"UVR_Unidad de valor real"
"2017/03/02";244,9271;"UVR_Unidad de valor real"
"2017/03/03";245,0158;"UVR_Unidad de valor real"
"2017/03/04";245,1047;"UVR_Unidad de valor real"
"2017/03/05";245,1935;"UVR_Unidad de valor real"
"2017/03/06";245,2824;"UVR_Unidad de valor real"
"2017/03/07";245,3713;"UVR_Unidad de valor real"
"2017/03/08";245,4603;"UVR_Unidad de valor real"
"2017/03/09";245,5492;"UVR_Unidad de valor real"
"2017/03/10";245,6383;"UVR_Unidad de valor real"
"2017/03/11";245,7273;"UVR_Unidad de valor real"
"2017/03/12";245,8164;"UVR_Unidad de valor real"
"2017/03/13";245,9055;"UVR_Unidad de valor real"
"2017/03/14";245,9946;"UVR_Unidad de valor real"
"2017/03/15";246,0838;"UVR_Unidad de valor real"
"2017/03/16";246,1636;"UVR_Unidad de valor real"
"2017/03/17";246,2434;"UVR_Unidad de valor real"
"2017/03/18";246,3232;"UVR_Unidad de valor real"
"2017/03/19";246,4031;"UVR_Unidad de valor real"
"2017/03/20";246,483;"UVR_Unidad de valor real"
"2017/03/21";246,5629;"UVR_Unidad de valor real"
"2017/03/22";246,6428;"UVR_Unidad de valor real"
"2017/03/23";246,7228;"UVR_Unidad de valor real"
"2017/03/24";246,8028;"UVR_Unidad de valor real"
"2017/03/25";246,8828;"UVR_Unidad de valor real"
"2017/03/26";246,9629;"UVR_Unidad de valor real"
"2017/03/27";247,0429;"UVR_Unidad de valor real"
"2017/03/28";247,123;"UVR_Unidad de valor real"
"2017/03/29";247,2032;"UVR_Unidad de valor real"
"2017/03/30";247,2833;"UVR_Unidad de valor real"
"2017/03/31";247,3635;"UVR_Unidad de valor real"
"2017/04/01";247,4437;"UVR_Unidad de valor real"
"2017/04/02";247,5239;"UVR_Unidad de valor real"
"2017/04/03";247,6042;"UVR_Unidad de valor real"
"2017/04/04";247,6845;"UVR_Unidad de valor real"
"2017/04/05";247,7648;"UVR_Unidad de valor real"
"2017/04/06";247,8451;"UVR_Unidad de valor real"
"2017/04/07";247,9254;"UVR_Unidad de valor real"
"2017/04/08";248,0058;"UVR_Unidad de valor real"
"2017/04/09";248,0862;"UVR_Unidad de valor real"
"2017/04/10";248,1667;"UVR_Unidad de valor real"
"2017/04/11";248,2471;"UVR_Unidad de valor real"
"2017/04/12";248,3276;"UVR_Unidad de valor real"
"2017/04/13";248,4081;"UVR_Unidad de valor real"
"2017/04/14";248,4887;"UVR_Unidad de valor real"
"2017/04/15";248,5692;"UVR_Unidad de valor real"
"2017/04/16";248,6081;"UVR_Unidad de valor real"
"2017/04/17";248,6469;"UVR_Unidad de valor real"
"2017/04/18";248,6858;"UVR_Unidad de valor real"
"2017/04/19";248,7247;"UVR_Unidad de valor real"
"2017/04/20";248,7635;"UVR_Unidad de valor real"
"2017/04/21";248,8024;"UVR_Unidad de valor real"
"2017/04/22";248,8413;"UVR_Unidad de valor real"
"2017/04/23";248,8802;"UVR_Unidad de valor real"
"2017/04/24";248,9191;"UVR_Unidad de valor real"
"2017/04/25";248,958;"UVR_Unidad de valor real"
"2017/04/26";248,9969;"UVR_Unidad de valor real"
"2017/04/27";249,0359;"UVR_Unidad de valor real"
"2017/04/28";249,0748;"UVR_Unidad de valor real"
"2017/04/29";249,1137;"UVR_Unidad de valor real"
"2017/04/30";249,1527;"UVR_Unidad de valor real"
"2017/05/01";249,1916;"UVR_Unidad de valor real"
"2017/05/02";249,2305;"UVR_Unidad de valor real"
"2017/05/03";249,2695;"UVR_Unidad de valor real"
"2017/05/04";249,3085;"UVR_Unidad de valor real"
"2017/05/05";249,3474;"UVR_Unidad de valor real"
"2017/05/06";249,3864;"UVR_Unidad de valor real"
"2017/05/07";249,4254;"UVR_Unidad de valor real"
"2017/05/08";249,4644;"UVR_Unidad de valor real"
"2017/05/09";249,5034;"UVR_Unidad de valor real"
"2017/05/10";249,5424;"UVR_Unidad de valor real"
"2017/05/11";249,5814;"UVR_Unidad de valor real"
"2017/05/12";249,6204;"UVR_Unidad de valor real"
"2017/05/13";249,6594;"UVR_Unidad de valor real"
"2017/05/14";249,6984;"UVR_Unidad de valor real"
"2017/05/15";249,7375;"UVR_Unidad de valor real"
"2017/05/16";249,7753;"UVR_Unidad de valor real"
"2017/05/17";249,8131;"UVR_Unidad de valor real"
"2017/05/18";249,8508;"UVR_Unidad de valor real"
"2017/05/19";249,8886;"UVR_Unidad de valor real"
"2017/05/20";249,9264;"UVR_Unidad de valor real"
"2017/05/21";249,9643;"UVR_Unidad de valor real"
"2017/05/22";250,0021;"UVR_Unidad de valor real"
"2017/05/23";250,0399;"UVR_Unidad de valor real"
"2017/05/24";250,0777;"UVR_Unidad de valor real"
"2017/05/25";250,1155;"UVR_Unidad de valor real"
"2017/05/26";250,1534;"UVR_Unidad de valor real"
"2017/05/27";250,1912;"UVR_Unidad de valor real"
"2017/05/28";250,2291;"UVR_Unidad de valor real"
"2017/05/29";250,2669;"UVR_Unidad de valor real"
"2017/05/30";250,3048;"UVR_Unidad de valor real"
"2017/05/31";250,3426;"UVR_Unidad de valor real"
"2017/06/01";250,3805;"UVR_Unidad de valor real"
"2017/06/02";250,4184;"UVR_Unidad de valor real"
"2017/06/03";250,4563;"UVR_Unidad de valor real"
"2017/06/04";250,4941;"UVR_Unidad de valor real"
"2017/06/05";250,532;"UVR_Unidad de valor real"
"2017/06/06";250,5699;"UVR_Unidad de valor real"
"2017/06/07";250,6078;"UVR_Unidad de valor real"
"2017/06/08";250,6457;"UVR_Unidad de valor real"
"2017/06/09";250,6837;"UVR_Unidad de valor real"
"2017/06/10";250,7216;"UVR_Unidad de valor real"
"2017/06/11";250,7595;"UVR_Unidad de valor real"
"2017/06/12";250,7974;"UVR_Unidad de valor real"
"2017/06/13";250,8354;"UVR_Unidad de valor real"
"2017/06/14";250,8733;"UVR_Unidad de valor real"
"2017/06/15";250,9113;"UVR_Unidad de valor real"
"2017/06/16";250,9305;"UVR_Unidad de valor real"
"2017/06/17";250,9497;"UVR_Unidad de valor real"
"2017/06/18";250,9689;"UVR_Unidad de valor real"
"2017/06/19";250,9882;"UVR_Unidad de valor real"
"2017/06/20";251,0074;"UVR_Unidad de valor real"
"2017/06/21";251,0266;"UVR_Unidad de valor real"
"2017/06/22";251,0458;"UVR_Unidad de valor real"
"2017/06/23";251,0651;"UVR_Unidad de valor real"
"2017/06/24";251,0843;"UVR_Unidad de valor real"
"2017/06/25";251,1035;"UVR_Unidad de valor real"
"2017/06/26";251,1227;"UVR_Unidad de valor real"
"2017/06/27";251,142;"UVR_Unidad de valor real"
"2017/06/28";251,1612;"UVR_Unidad de valor real"
"2017/06/29";251,1804;"UVR_Unidad de valor real"
"2017/06/30";251,1997;"UVR_Unidad de valor real"
"2017/07/01";251,2189;"UVR_Unidad de valor real"
"2017/07/02";251,2382;"UVR_Unidad de valor real"
"2017/07/03";251,2574;"UVR_Unidad de valor real"
"2017/07/04";251,2766;"UVR_Unidad de valor real"
"2017/07/05";251,2959;"UVR_Unidad de valor real"
"2017/07/06";251,3151;"UVR_Unidad de valor real"
"2017/07/07";251,3344;"UVR_Unidad de valor real"
"2017/07/08";251,3536;"UVR_Unidad de valor real"
"2017/07/09";251,3729;"UVR_Unidad de valor real"
"2017/07/10";251,3921;"UVR_Unidad de valor real"
"2017/07/11";251,4114;"UVR_Unidad de valor real"
"2017/07/12";251,4306;"UVR_Unidad de valor real"
"2017/07/13";251,4499;"UVR_Unidad de valor real"
"2017/07/14";251,4691;"UVR_Unidad de valor real"
"2017/07/15";251,4884;"UVR_Unidad de valor real"
"2017/07/16";251,4973;"UVR_Unidad de valor real"
"2017/07/17";251,5062;"UVR_Unidad de valor real"
"2017/07/18";251,5152;"UVR_Unidad de valor real"
"2017/07/19";251,5241;"UVR_Unidad de valor real"
"2017/07/20";251,533;"UVR_Unidad de valor real"
"2017/07/21";251,5419;"UVR_Unidad de valor real"
"2017/07/22";251,5508;"UVR_Unidad de valor real"
"2017/07/23";251,5598;"UVR_Unidad de valor real"
"2017/07/24";251,5687;"UVR_Unidad de valor real"
"2017/07/25";251,5776;"UVR_Unidad de valor real"
"2017/07/26";251,5865;"UVR_Unidad de valor real"
"2017/07/27";251,5954;"UVR_Unidad de valor real"
"2017/07/28";251,6044;"UVR_Unidad de valor real"
"2017/07/29";251,6133;"UVR_Unidad de valor real"
"2017/07/30";251,6222;"UVR_Unidad de valor real"
"2017/07/31";251,6311;"UVR_Unidad de valor real"
"2017/08/01";251,6401;"UVR_Unidad de valor real"
"2017/08/02";251,649;"UVR_Unidad de valor real"
"2017/08/03";251,6579;"UVR_Unidad de valor real"
"2017/08/04";251,6668;"UVR_Unidad de valor real"
"2017/08/05";251,6758;"UVR_Unidad de valor real"
"2017/08/06";251,6847;"UVR_Unidad de valor real"
"2017/08/07";251,6936;"UVR_Unidad de valor real"
"2017/08/08";251,7025;"UVR_Unidad de valor real"
"2017/08/09";251,7115;"UVR_Unidad de valor real"
"2017/08/10";251,7204;"UVR_Unidad de valor real"
"2017/08/11";251,7293;"UVR_Unidad de valor real"
"2017/08/12";251,7383;"UVR_Unidad de valor real"
"2017/08/13";251,7472;"UVR_Unidad de valor real"
"2017/08/14";251,7561;"UVR_Unidad de valor real"
"2017/08/15";251,765;"UVR_Unidad de valor real"
"2017/08/16";251,7609;"UVR_Unidad de valor real"
"2017/08/17";251,7569;"UVR_Unidad de valor real"
"2017/08/18";251,7528;"UVR_Unidad de valor real"
"2017/08/19";251,7488;"UVR_Unidad de valor real"
"2017/08/20";251,7447;"UVR_Unidad de valor real"
"2017/08/21";251,7406;"UVR_Unidad de valor real"
"2017/08/22";251,7366;"UVR_Unidad de valor real"
"2017/08/23";251,7325;"UVR_Unidad de valor real"
"2017/08/24";251,7284;"UVR_Unidad de valor real"
"2017/08/25";251,7244;"UVR_Unidad de valor real"
"2017/08/26";251,7203;"UVR_Unidad de valor real"
"2017/08/27";251,7163;"UVR_Unidad de valor real"
"2017/08/28";251,7122;"UVR_Unidad de valor real"
"2017/08/29";251,7081;"UVR_Unidad de valor real"
"2017/08/30";251,7041;"UVR_Unidad de valor real"
"2017/08/31";251,7;"UVR_Unidad de valor real"
"2017/09/01";251,696;"UVR_Unidad de valor real"
"2017/09/02";251,6919;"UVR_Unidad de valor real"
"2017/09/03";251,6878;"UVR_Unidad de valor real"
"2017/09/04";251,6838;"UVR_Unidad de valor real"
"2017/09/05";251,6797;"UVR_Unidad de valor real"
"2017/09/06";251,6757;"UVR_Unidad de valor real"
"2017/09/07";251,6716;"UVR_Unidad de valor real"
"2017/09/08";251,6675;"UVR_Unidad de valor real"
"2017/09/09";251,6635;"UVR_Unidad de valor real"
"2017/09/10";251,6594;"UVR_Unidad de valor real"
"2017/09/11";251,6554;"UVR_Unidad de valor real"
"2017/09/12";251,6513;"UVR_Unidad de valor real"
"2017/09/13";251,6472;"UVR_Unidad de valor real"
"2017/09/14";251,6432;"UVR_Unidad de valor real"
"2017/09/15";251,6391;"UVR_Unidad de valor real"
"2017/09/16";251,6508;"UVR_Unidad de valor real"
"2017/09/17";251,6626;"UVR_Unidad de valor real"
"2017/09/18";251,6743;"UVR_Unidad de valor real"
"2017/09/19";251,686;"UVR_Unidad de valor real"
"2017/09/20";251,6978;"UVR_Unidad de valor real"
"2017/09/21";251,7095;"UVR_Unidad de valor real"
"2017/09/22";251,7213;"UVR_Unidad de valor real"
"2017/09/23";251,733;"UVR_Unidad de valor real"
"2017/09/24";251,7447;"UVR_Unidad de valor real"
"2017/09/25";251,7565;"UVR_Unidad de valor real"
"2017/09/26";251,7682;"UVR_Unidad de valor real"
"2017/09/27";251,78;"UVR_Unidad de valor real"
"2017/09/28";251,7917;"UVR_Unidad de valor real"
"2017/09/29";251,8034;"UVR_Unidad de valor real"
